"Observer"	"Subject"	"Type"	"value"	"PrimeType"	"Estimate"	"Task"
"Present"	15	"White_A"	0.513513513513513	"White"	"A"	"WIT"
"Absent"	16	"White_A"	0.7	"White"	"A"	"WIT"
"Present"	17	"White_A"	0.483870967741935	"White"	"A"	"WIT"
"Absent"	18	"White_A"	0.344827586206897	"White"	"A"	"WIT"
"Absent"	20	"White_A"	0.466666666666667	"White"	"A"	"WIT"
"Present"	21	"White_A"	0.25	"White"	"A"	"WIT"
"Absent"	22	"White_A"	0.5	"White"	"A"	"WIT"
"Present"	23	"White_A"	0.652173913043478	"White"	"A"	"WIT"
"Absent"	24	"White_A"	0.277777777777778	"White"	"A"	"WIT"
"Present"	25	"White_A"	0.392857142857143	"White"	"A"	"WIT"
"Absent"	26	"White_A"	0.366666666666667	"White"	"A"	"WIT"
"Present"	27	"White_A"	0.346153846153846	"White"	"A"	"WIT"
"Absent"	28	"White_A"	0.384615384615385	"White"	"A"	"WIT"
"Present"	29	"White_A"	0.463414634146341	"White"	"A"	"WIT"
"Absent"	30	"White_A"	0.657894736842105	"White"	"A"	"WIT"
"Absent"	32	"White_A"	0.558139534883721	"White"	"A"	"WIT"
"Present"	33	"White_A"	0.564102564102564	"White"	"A"	"WIT"
"Absent"	34	"White_A"	0.681818181818182	"White"	"A"	"WIT"
"Present"	35	"White_A"	0.260869565217391	"White"	"A"	"WIT"
"Absent"	36	"White_A"	0.4	"White"	"A"	"WIT"
"Present"	37	"White_A"	0.117647058823529	"White"	"A"	"WIT"
"Absent"	38	"White_A"	0.325581395348837	"White"	"A"	"WIT"
"Present"	39	"White_A"	0.347826086956522	"White"	"A"	"WIT"
"Absent"	40	"White_A"	0.25	"White"	"A"	"WIT"
"Present"	41	"White_A"	0.666666666666667	"White"	"A"	"WIT"
"Absent"	42	"White_A"	0	"White"	"A"	"WIT"
"Present"	43	"White_A"	0.444444444444444	"White"	"A"	"WIT"
"Absent"	44	"White_A"	0.40625	"White"	"A"	"WIT"
"Present"	45	"White_A"	0.285714285714286	"White"	"A"	"WIT"
"Absent"	46	"White_A"	0.619047619047619	"White"	"A"	"WIT"
"Present"	47	"White_A"	0.636363636363636	"White"	"A"	"WIT"
"Absent"	48	"White_A"	0.297297297297297	"White"	"A"	"WIT"
"Absent"	49	"White_A"	0.333333333333333	"White"	"A"	"WIT"
"Present"	50	"White_A"	0.472222222222222	"White"	"A"	"WIT"
"Absent"	52	"White_A"	0.55	"White"	"A"	"WIT"
"Present"	53	"White_A"	0.428571428571429	"White"	"A"	"WIT"
"Absent"	54	"White_A"	0.617647058823529	"White"	"A"	"WIT"
"Present"	55	"White_A"	0.266666666666667	"White"	"A"	"WIT"
"Absent"	56	"White_A"	0.434782608695652	"White"	"A"	"WIT"
"Present"	57	"White_A"	0.352941176470588	"White"	"A"	"WIT"
"Absent"	58	"White_A"	0.3125	"White"	"A"	"WIT"
"Present"	59	"White_A"	0.391304347826087	"White"	"A"	"WIT"
"Absent"	60	"White_A"	0.4375	"White"	"A"	"WIT"
"Present"	61	"White_A"	0.4	"White"	"A"	"WIT"
"Absent"	62	"White_A"	0.111111111111111	"White"	"A"	"WIT"
"Present"	63	"White_A"	0.666666666666667	"White"	"A"	"WIT"
"Absent"	64	"White_A"	0.585365853658537	"White"	"A"	"WIT"
"Present"	65	"White_A"	0.447368421052632	"White"	"A"	"WIT"
"Absent"	66	"White_A"	0.35	"White"	"A"	"WIT"
"Present"	67	"White_A"	0.142857142857143	"White"	"A"	"WIT"
"Absent"	68	"White_A"	0.702702702702703	"White"	"A"	"WIT"
"Present"	69	"White_A"	0.4	"White"	"A"	"WIT"
"Absent"	70	"White_A"	0.515151515151515	"White"	"A"	"WIT"
"Present"	71	"White_A"	0.461538461538462	"White"	"A"	"WIT"
"Absent"	72	"White_A"	0.294117647058824	"White"	"A"	"WIT"
"Present"	73	"White_A"	0.434782608695652	"White"	"A"	"WIT"
"Absent"	74	"White_A"	0.612903225806452	"White"	"A"	"WIT"
"Present"	75	"White_A"	0.48	"White"	"A"	"WIT"
"Absent"	76	"White_A"	0.516129032258065	"White"	"A"	"WIT"
"Present"	77	"White_A"	0.451612903225807	"White"	"A"	"WIT"
"Absent"	78	"White_A"	0.333333333333333	"White"	"A"	"WIT"
"Present"	79	"White_A"	0.444444444444444	"White"	"A"	"WIT"
"Absent"	80	"White_A"	0.605263157894737	"White"	"A"	"WIT"
"Present"	81	"White_A"	0.394736842105263	"White"	"A"	"WIT"
"Absent"	82	"White_A"	0.368421052631579	"White"	"A"	"WIT"
"Present"	83	"White_A"	0.12	"White"	"A"	"WIT"
"Absent"	84	"White_A"	0.428571428571429	"White"	"A"	"WIT"
"Present"	85	"White_A"	0.162162162162162	"White"	"A"	"WIT"
"Absent"	86	"White_A"	0.428571428571429	"White"	"A"	"WIT"
"Present"	87	"White_A"	0.171428571428571	"White"	"A"	"WIT"
"Absent"	88	"White_A"	0.130434782608696	"White"	"A"	"WIT"
"Present"	89	"White_A"	0.529411764705882	"White"	"A"	"WIT"
"Absent"	90	"White_A"	0.611111111111111	"White"	"A"	"WIT"
"Present"	91	"White_A"	0.4	"White"	"A"	"WIT"
"Absent"	92	"White_A"	0.466666666666667	"White"	"A"	"WIT"
